movie_id,averagerating,numvotes,primary_title,original_title,runtime_minutes,genres,title,studio,domestic_gross,year
tt1324055,7.0,3519,The Mill and the Cross,Mlyn i krzyz,92.0,"Drama,History",The Mill and the Cross,KC,312000.0,2011
tt1327773,7.2,102468,Lee Daniels' The Butler,The Butler,132.0,"Biography,Drama",Lee Daniels' The Butler,Wein.,116600000.0,2013
tt1385826,7.1,227616,The Adjustment Bureau,The Adjustment Bureau,106.0,"Romance,Sci-Fi,Thriller",The Adjustment Bureau,Uni.,62500000.0,2011
tt1408101,7.7,445535,Star Trek Into Darkness,Star Trek Into Darkness,132.0,"Action,Adventure,Sci-Fi",Star Trek Into Darkness,Par.,228800000.0,2013
tt1426329,6.2,35957,Lovelace,Lovelace,93.0,"Biography,Drama",Lovelace,RTWC,357000.0,2013
tt1436562,6.9,191621,Rio,Rio,96.0,"Adventure,Animation,Comedy",Rio,Fox,143600000.0,2011
tt1456606,5.2,1634,"Rio, I Love You","Rio, Eu Te Amo",110.0,"Comedy,Drama,Fantasy","Rio, I Love You",Scre.,32000.0,2016
tt1459012,6.5,4838,Love Crime,Crime d'amour,106.0,"Crime,Drama,Mystery",Love Crime,IFC,540000.0,2011
tt1496040,2.6,30,We Are Family,We Are Family,91.0,"Comedy,Drama",We Are Family,UTV,638000.0,2010
tt1586265,5.7,65890,What to Expect When You're Expecting,What to Expect When You're Expecting,110.0,"Comedy,Drama,Romance",What to Expect When You're Expecting,LGF,41200000.0,2012
tt1606392,7.2,51618,Win Win,Win Win,106.0,"Comedy,Drama,Sport",Win Win,FoxS,10200000.0,2011
tt1617661,5.3,166327,Jupiter Ascending,Jupiter Ascending,127.0,"Action,Adventure,Sci-Fi",Jupiter Ascending,WB,47400000.0,2015
tt1618421,6.7,828,White Lion,White Lion,88.0,"Drama,Family",White Lion,Scre.,1400000.0,2010
tt1628841,5.2,155344,Independence Day: Resurgence,Independence Day: Resurgence,120.0,"Action,Adventure,Sci-Fi",Independence Day: Resurgence,Fox,103100000.0,2016
tt1667130,7.6,290,The Green Wave,The Green Wave,80.0,Documentary,The Green Wave,RF,1400000.0,2012
tt1677720,7.5,301660,Ready Player One,Ready Player One,140.0,"Action,Adventure,Sci-Fi",Ready Player One,WB,137700000.0,2018
tt1695405,5.5,3577,The Loneliest Planet,The Loneliest Planet,113.0,Thriller,The Loneliest Planet,IFC,130000.0,2012
tt1714209,4.4,32776,In the Land of Blood and Honey,In the Land of Blood and Honey,127.0,"Drama,Romance,War",In the Land of Blood and Honey,FD,304000.0,2011
tt1758595,5.5,17608,Diana,Diana,113.0,"Biography,Drama,Romance",Diana,EOne,335000.0,2013
tt1772424,7.5,10405,Where Do We Go Now?,Et maintenant on va où?,110.0,"Comedy,Drama",Where Do We Go Now?,SPC,532000.0,2012
tt3703148,5.1,2073,Christmas Eve,Christmas Eve,95.0,Comedy,Christmas Eve,Ampl.,91300.0,2015
tt3715320,6.6,50303,Irrational Man,Irrational Man,95.0,"Comedy,Drama",Irrational Man,SPC,4000000.0,2015
tt3726012,2.4,2267,Mastizaade,Mastizaade,119.0,Comedy,Mastizaade,Eros,43400.0,2016
tt3794028,6.7,4523,From the Land of the Moon,Mal de pierres,120.0,"Drama,Romance",From the Land of the Moon,IFC,47700.0,2017
tt3826814,6.7,107,The Tree,Drevo,90.0,Drama,The Tree,Zeit.,71200.0,2011
tt3872918,5.6,88,Anna,Anna,109.0,"Crime,Drama,Thriller",Anna,VE,4300.0,2014
tt4008606,6.7,249,Hockney,Hockney,112.0,Documentary,Hockney,FM,121000.0,2016
tt4054952,7.3,864,Fate/Stay Night: Heaven's Feel - I. Presage Flower,Gekijouban Fate/Stay Night: Heaven's Feel - I. Presage Flower,120.0,"Action,Animation,Drama",Fate/Stay Night: Heaven's Feel - I. Presage Flower,Fathom,194000.0,2018
tt4103404,6.8,1108,The Forecaster,The Forecaster,100.0,"Biography,Documentary",The Forecaster,FOR,10200.0,2015
tt4113346,4.8,52,City of Gold,City of Gold,99.0,"Action,Adventure,Horror",City of Gold,IFC,641000.0,2016
tt4158624,5.8,4991,3 Generations,3 Generations,92.0,Drama,3 Generations,Wein.,156000.0,2017
tt4180008,4.4,10,Gringo,Gringo,80.0,Drama,Gringo,STX,5000000.0,2018
tt4218572,7.0,61615,Widows,Widows,129.0,"Crime,Drama,Thriller",Widows,Fox,42400000.0,2018
tt4242158,5.4,1281,Lost in Hong Kong,Gang jiong,114.0,"Action,Adventure,Comedy",Lost in Hong Kong,WGUSA,1300000.0,2015
tt4333662,7.3,112,They Will Have to Kill Us First,They Will Have to Kill Us First,100.0,Documentary,They Will Have to Kill Us First,BBC,7500.0,2016
tt4341582,7.4,13039,Queen of Katwe,Queen of Katwe,124.0,"Biography,Drama,Sport",Queen of Katwe,BV,8900000.0,2016
tt4385888,7.3,32057,20th Century Women,20th Century Women,119.0,"Comedy,Drama",20th Century Women,A24,5700000.0,2016
tt4494718,6.3,3841,Final Portrait,Final Portrait,90.0,"Biography,Comedy,Drama",Final Portrait,SPC,462000.0,2018
tt4958448,7.0,3323,Museo,Museo,128.0,"Crime,Drama",Museo,Vita.,149000.0,2018
tt5029608,7.5,10609,Frantz,Frantz,113.0,"Drama,History,Romance",Frantz,MBox,881000.0,2017
tt5093754,7.3,94,A Melody to Remember,Op-pa saeng-gak,124.0,"Action,Drama,War",A Melody to Remember,CJ,44300.0,2016
tt5140878,6.5,90402,Annabelle: Creation,Annabelle: Creation,109.0,"Horror,Mystery,Thriller",Annabelle: Creation,WB (NL),102100000.0,2017
tt5162658,5.6,1103,Gold,Oro,103.0,"Adventure,Drama,History",Gold,Wein.,7200000.0,2017
tt5273624,5.4,2340,Journey to the West: The Demons Strike Back,Journey to the West: Demon Chapter,109.0,"Adventure,Comedy,Fantasy",Journey to the West: The Demons Strike Back,Sony,880000.0,2017
tt5311542,7.7,4758,Never Look Away,Werk ohne Autor,189.0,"Drama,History,Romance",Never Look Away,SPC,1300000.0,2018
tt5503266,6.3,412,Spirits' Homecoming,Gwi-hyang,127.0,Drama,Spirits' Homecoming,PM&E,126000.0,2016
tt5687040,5.6,1786,Ismael's Ghosts,Les fantômes d'Ismaël,114.0,"Drama,Romance,Thriller",Ismael's Ghosts,Magn.,103000.0,2018
tt5687334,6.6,3537,Godard Mon Amour,Le Redoutable,107.0,"Biography,Comedy,Drama",Godard Mon Amour,Cohen,82300.0,2018
tt5726616,7.9,153936,Call Me by Your Name,Call Me by Your Name,132.0,"Drama,Romance",Call Me by Your Name,SPC,18100000.0,2017
tt5943940,3.0,60,Abduction,Abduction,90.0,"Action,Comedy,Drama",Abduction,LGF,28100000.0,2011
tt0376136,6.2,94787,The Rum Diary,The Rum Diary,119.0,"Comedy,Drama",The Rum Diary,FD,13100000.0,2011
tt0431021,5.9,53649,The Possession,The Possession,92.0,"Horror,Mystery,Thriller",The Possession,LGF,49100000.0,2012
tt0480255,6.4,83876,The Losers,The Losers,97.0,"Action,Adventure,Crime",The Losers,WB,23600000.0,2010
tt1828229,6.9,1241,Tales of the Night,Les contes de la nuit,84.0,"Animation,Fantasy",Tales of the Night,GK,11000.0,2012
tt1846800,7.2,8,Trash,Trash,91.0,Action,Trash,FCW,17500.0,2015
tt1860213,5.9,101393,Dirty Grandpa,Dirty Grandpa,102.0,Comedy,Dirty Grandpa,LGF,35600000.0,2016
tt1860353,6.4,74639,Turbo,Turbo,96.0,"Adventure,Animation,Comedy",Turbo,Fox,83000000.0,2013
tt1930546,5.7,6597,Arthur Newman,Arthur Newman,93.0,Drama,Arthur Newman,Cdgm.,208000.0,2013
tt2016940,6.1,32991,Man of Tai Chi,Man of Tai Chi,105.0,"Action,Drama",Man of Tai Chi,RTWC,100000.0,2013
tt2073086,7.4,3681,Still Mine,Still Mine,102.0,Drama,Still Mine,Gold.,1200000.0,2013
tt2082197,8.1,68941,Barfi!,Barfi!,151.0,"Comedy,Drama,Romance",Barfi!,UTV,2800000.0,2012
tt2103264,6.5,12290,Emperor,Emperor,105.0,"Drama,History,War",Emperor,RAtt.,3300000.0,2013
tt2112096,5.4,10928,Absolutely Fabulous: The Movie,Absolutely Fabulous: The Movie,91.0,"Comedy,Crime",Absolutely Fabulous: The Movie,FoxS,4800000.0,2016
tt2125653,7.9,5023,The House I Live In,The House I Live In,108.0,Documentary,The House I Live In,Abr.,211000.0,2012
tt2125681,6.0,14,Truth or Dare,Truth or Dare,85.0,"Horror,Romance,Thriller",Truth or Dare,Uni.,41400000.0,2018
tt2130270,6.3,5788,The Mule,The Mule,103.0,"Comedy,Crime,Drama",The Mule,WB,103800000.0,2018
tt2140037,5.9,19051,Jane Got a Gun,Jane Got a Gun,98.0,"Action,Drama,Western",Jane Got a Gun,Wein.,1500000.0,2016
tt2147365,2.6,3950,Keith Lemon: The Film,Keith Lemon: The Film,85.0,Comedy,Keith Lemon: The Film,IFC,1400000.0,2012
tt2191721,3.5,1051,Jodi Breakers,Jodi Breakers,127.0,"Comedy,Musical,Romance",Jodi Breakers,Yash,52600.0,2012
tt2238839,6.9,1507,Love in the Buff,Chun Kiu yi Chi Ming,112.0,"Comedy,Romance",Love in the Buff,CL,256000.0,2012
tt2241351,6.5,86607,Money Monster,Money Monster,98.0,"Crime,Drama,Thriller",Money Monster,TriS,41000000.0,2016
tt2246724,5.7,4374,Ghanchakkar,Ghanchakkar,137.0,"Comedy,Crime,Thriller",Ghanchakkar,UTV,203000.0,2013
tt2312718,6.5,98549,Homefront,Homefront,100.0,"Action,Thriller",Homefront,ORF,20200000.0,2013
tt2357377,6.6,5930,The Berlin File,Bereullin,120.0,"Action,Thriller",The Berlin File,CJ,665000.0,2013
tt2367996,5.0,835,Mugamoodi,Mugamoodi,150.0,"Action,Adventure",Mugamoodi,UTV,101000.0,2012
tt2398241,6.0,15612,Smurfs: The Lost Village,Smurfs: The Lost Village,90.0,"Adventure,Animation,Comedy",Smurfs: The Lost Village,Sony,45000000.0,2017
tt2465146,5.8,11597,And So It Goes,And So It Goes,94.0,"Comedy,Drama,Romance",And So It Goes,CE,15200000.0,2014
tt2510894,6.7,92905,Hotel Transylvania 2,Hotel Transylvania 2,89.0,"Animation,Comedy,Family",Hotel Transylvania 2,Sony,169700000.0,2015
tt2555736,6.6,28931,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,122.0,"Comedy,Drama",The Second Best Exotic Marigold Hotel,FoxS,33100000.0,2015
tt2576450,3.6,4925,Besharam,Besharam,143.0,"Action,Comedy,Romance",Besharam,Relbig.,680000.0,2013
tt2714380,4.3,6274,The Remaining,The Remaining,88.0,"Drama,Horror,Mystery",The Remaining,Triu,1200000.0,2014
tt2732680,8.7,6,Oro,Oro,47.0,Documentary,Oro,Sony,5500.0,2017
tt2741806,7.7,6046,In Bloom,Grzeli nateli dgeebi,102.0,Drama,In Bloom,BWP,56100.0,2014
tt2751390,6.0,1110,Life of Riley,"Aimer, boire et chanter",108.0,"Comedy,Drama,Romance",Life of Riley,KL,11600.0,2014
tt2844798,6.9,13755,White God,Fehér isten,121.0,"Drama,Fantasy,Horror",White God,Magn.,282000.0,2015
tt2872750,7.4,32935,Shaun the Sheep Movie,Shaun the Sheep Movie,85.0,"Adventure,Animation,Comedy",Shaun the Sheep Movie,LGF,19400000.0,2015
tt2884206,7.4,104718,I Origins,I Origins,106.0,"Drama,Romance,Sci-Fi",I Origins,FoxS,336000.0,2014
tt3104988,7.0,96617,Crazy Rich Asians,Crazy Rich Asians,120.0,"Comedy,Romance",Crazy Rich Asians,WB,174500000.0,2018
tt3118758,6.6,247,Intruders,Jo nan-ja-deul,99.0,"Comedy,Mystery,Thriller",Intruders,MNE,69100.0,2012
tt3200980,6.6,2747,Where Hope Grows,Where Hope Grows,95.0,"Drama,Family",Where Hope Grows,RAtt.,1200000.0,2015
tt3289712,5.5,9379,Jenny's Wedding,Jenny's Wedding,94.0,"Comedy,Drama,Romance",Jenny's Wedding,IFC,4700.0,2015
tt3416744,7.3,25923,The End of the Tour,The End of the Tour,106.0,"Biography,Drama",The End of the Tour,A24,3000000.0,2015
tt3459906,5.7,550,The Escape,De ontsnapping,96.0,Drama,The Escape,IFC,14000.0,2018
tt3505712,5.7,3556,Time Out of Mind,Time Out of Mind,120.0,Drama,Time Out of Mind,IFC,167000.0,2015
tt3592218,7.1,19,The Forest,Pãdurea,72.0,"Documentary,History",The Forest,Focus,26600000.0,2016
tt3622592,6.3,87742,Paper Towns,Paper Towns,109.0,"Comedy,Drama,Mystery",Paper Towns,Fox,32000000.0,2015
tt1027718,6.2,93486,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,133.0,Drama,Wall Street: Money Never Sleeps,Fox,52500000.0,2010
tt1100089,7.0,125954,Foxcatcher,Foxcatcher,134.0,"Biography,Drama,Sport",Foxcatcher,SPC,12100000.0,2014
tt1135084,6.2,53377,Takers,Takers,107.0,"Action,Crime,Thriller",Takers,SGem,57700000.0,2010
tt1181791,6.4,41103,Black Death,Black Death,102.0,"Action,Adventure,Drama",Black Death,Magn.,22600.0,2011
tt1213012,5.3,12463,Alpha and Omega,Alpha and Omega,90.0,"Adventure,Animation,Comedy",Alpha and Omega,LGF,25100000.0,2010
tt1244754,7.2,39771,Conviction,Conviction,107.0,"Biography,Crime,Drama",Conviction,FoxS,6800000.0,2010
tt1259521,7.0,338445,The Cabin in the Woods,The Cabin in the Woods,95.0,Horror,The Cabin in the Woods,LGF,42100000.0,2012
tt1268799,6.3,62151,A Very Harold & Kumar 3D Christmas,A Very Harold & Kumar 3D Christmas,90.0,"Adventure,Comedy",A Very Harold & Kumar 3D Christmas,WB,35100000.0,2011
tt1294136,5.2,1441,As Good as Dead,As Good as Dead,100.0,"Crime,Thriller",As Good as Dead,First,2000.0,2010
tt1366344,5.7,65575,The Sitter,The Sitter,81.0,Comedy,The Sitter,Fox,30400000.0,2011
tt1392744,4.7,2501,Chance Pe Dance,Chance Pe Dance,122.0,"Comedy,Drama,Musical",Chance Pe Dance,UTV,169000.0,2010
tt1403047,6.7,1398,Aurora,Aurora,181.0,Drama,Aurora,CGld,5700.0,2011
tt1403865,7.6,284034,True Grit,True Grit,110.0,"Adventure,Drama,Western",True Grit,Par.,171200000.0,2010
tt1412528,5.8,22751,Table 19,Table 19,87.0,"Comedy,Drama,Romance",Table 19,FoxS,3600000.0,2017
tt1430615,6.5,17585,Big Miracle,Big Miracle,107.0,"Biography,Drama,Family",Big Miracle,Uni.,20200000.0,2012
tt1470827,6.4,84332,Monsters,Monsters,94.0,"Drama,Sci-Fi,Thriller",Monsters,Magn.,237000.0,2010
tt1486190,6.2,19362,Tamara Drewe,Tamara Drewe,107.0,"Comedy,Drama,Romance",Tamara Drewe,SPC,560000.0,2010
tt1542852,6.9,7084,Carancho,Carancho,107.0,"Crime,Drama,Romance",Carancho,Strand,85500.0,2011
tt1555149,8.0,75071,Elite Squad: The Enemy Within,Tropa de Elite 2: O Inimigo Agora é Outro,115.0,"Action,Crime,Drama",Elite Squad: The Enemy Within,Vari.,100000.0,2011
tt1568921,7.6,68266,The Secret World of Arrietty,Kari-gurashi no Arietti,94.0,"Adventure,Animation,Family",The Secret World of Arrietty,BV,19200000.0,2012
tt1602098,6.7,22213,Albert Nobbs,Albert Nobbs,113.0,"Drama,Romance",Albert Nobbs,RAtt.,3000000.0,2012
tt1620935,6.8,21946,Bleed for This,Bleed for This,117.0,"Biography,Drama,Sport",Bleed for This,ORF,5100000.0,2016
tt1623288,7.0,87250,ParaNorman,ParaNorman,92.0,"Adventure,Animation,Comedy",ParaNorman,Focus,56000000.0,2012
tt1634121,5.4,19381,Intruders,Intruders,100.0,"Fantasy,Horror,Thriller",Intruders,MNE,69100.0,2012
tt1638002,7.2,104983,"Love, Rosie","Love, Rosie",102.0,"Comedy,Romance","Love, Rosie",TFA,20400.0,2015
tt1638362,7.4,2097,Client 9: The Rise and Fall of Eliot Spitzer,Client 9: The Rise and Fall of Eliot Spitzer,117.0,Documentary,Client 9: The Rise and Fall of Eliot Spitzer,Magn.,189000.0,2010
tt1640680,7.5,8906,Armadillo,Armadillo,105.0,"Documentary,War",Armadillo,Lorb.,14600.0,2011
tt1646971,7.8,278205,How to Train Your Dragon 2,How to Train Your Dragon 2,102.0,"Action,Adventure,Animation",How to Train Your Dragon 2,Fox,177000000.0,2014
tt1686042,6.2,1998,Girl on a Bicycle,Girl on a Bicycle,101.0,"Comedy,Drama,Romance",Girl on a Bicycle,Mont.,91400.0,2014
tt1686821,5.5,49328,Vampire Academy,Vampire Academy,104.0,"Action,Comedy,Drama",Vampire Academy,Wein.,7800000.0,2014
tt1702443,1.6,74978,Justin Bieber: Never Say Never,Justin Bieber: Never Say Never,105.0,"Documentary,Music",Justin Bieber: Never Say Never,Par.,73000000.0,2011
tt1742044,6.8,30410,Jersey Boys,Jersey Boys,134.0,"Biography,Drama,Music",Jersey Boys,WB,47000000.0,2014
tt1754795,6.9,963,You Will Be My Son,Tu seras mon fils,102.0,"Drama,Thriller",You Will Be My Son,Cohen,285000.0,2013
tt1764651,6.6,277584,The Expendables 2,The Expendables 2,103.0,"Action,Adventure,Thriller",The Expendables 2,LGF,85000000.0,2012
tt1787747,7.0,558,The Salesman,Le vendeur,107.0,Drama,The Salesman,Cohen,2400000.0,2017
tt1790864,6.8,387038,The Maze Runner,The Maze Runner,113.0,"Action,Mystery,Sci-Fi",The Maze Runner,Fox,102400000.0,2014
tt1801552,4.8,10358,Gotti,Gotti,112.0,"Biography,Crime,Drama",Gotti,VE,4300000.0,2018
tt3687186,6.7,4520,Heaven Knows What,Heaven Knows What,97.0,Drama,Heaven Knows What,RTWC,80700.0,2015
tt4085084,6.2,5043,Disorder,Maryland,98.0,"Drama,Thriller",Disorder,IFC,51900.0,2016
tt4160708,7.1,186799,Don't Breathe,Don't Breathe,88.0,"Crime,Horror,Thriller",Don't Breathe,SGem,89200000.0,2016
tt4170206,8.4,8,Red,Red,107.0,Drama,Red,Sum.,90400000.0,2010
tt4178118,4.9,164,Tunnel,Teo-neol 3D,86.0,Horror,Tunnel,WGUSA,569000.0,2016
tt4411596,6.0,15473,My Cousin Rachel,My Cousin Rachel,106.0,"Drama,Mystery,Romance",My Cousin Rachel,FoxS,2700000.0,2017
tt4439120,6.1,4331,Tag,Riaru onigokko,85.0,"Action,Fantasy,Horror",Tag,WB (NL),54700000.0,2018
tt4535650,5.2,28990,Dilwale,Dilwale,158.0,"Action,Comedy,Romance",Dilwale,UTV,4900000.0,2015
tt4575930,6.5,891,Custody,Custody,104.0,Drama,Custody,KL,83900.0,2018
tt4669788,6.9,12083,On the Basis of Sex,On the Basis of Sex,120.0,"Biography,Drama",On the Basis of Sex,Focus,24600000.0,2018
tt4687848,5.9,3208,Railroad Tigers,Railroad Tigers,124.0,"Action,Comedy,War",Railroad Tigers,WGUSA,218000.0,2017
tt4726636,6.0,3585,Slack Bay,Ma Loute,122.0,Comedy,Slack Bay,KL,113000.0,2017
tt4819544,5.2,107,Only You,Ming zhong zhu ding,114.0,"Comedy,Romance",Only You,CL,61600.0,2015
tt4849438,8.3,65656,Baahubali 2: The Conclusion,Baahubali 2: The Conclusion,167.0,"Action,Drama",Baahubali 2: The Conclusion,GrtIndia,20200000.0,2017
tt4922692,6.5,4731,"Kiki, Love to Love","Kiki, el amor se hace",102.0,"Comedy,Romance","Kiki, Love to Love",Strand,12500.0,2016
tt5028340,6.9,52103,Mary Poppins Returns,Mary Poppins Returns,130.0,"Comedy,Family,Fantasy",Mary Poppins Returns,BV,172000000.0,2018
tt5083738,7.6,116011,The Favourite,The Favourite,119.0,"Biography,Drama,History",The Favourite,FoxS,34400000.0,2018
tt5168192,7.9,44200,"I, Daniel Blake","I, Daniel Blake",100.0,Drama,"I, Daniel Blake",IFC,260000.0,2017
tt5278832,6.4,5018,The Lure,Córki dancingu,92.0,"Comedy,Drama,Fantasy",The Lure,Jan.,102000.0,2017
tt5340300,7.2,8607,Lean on Pete,Lean on Pete,121.0,"Adventure,Drama",Lean on Pete,A24,1200000.0,2018
tt5476944,7.7,621,Black Butler: Book of the Atlantic,Kuroshitsuji: Book of the Atlantic,101.0,Animation,Black Butler: Book of the Atlantic,FUN,248000.0,2017
tt5515022,4.6,36,The New Year's Eve of Old Lee,Guo nian hao,106.0,Drama,The New Year's Eve of Old Lee,CL,25400.0,2016
tt5946128,7.6,31809,Dear Zindagi,Dear Zindagi,151.0,"Drama,Romance",Dear Zindagi,Relbig.,2400000.0,2016
tt6084030,3.9,8,Limitless,Limitless,57.0,Documentary,Limitless,Rela.,79200000.0,2011
tt6399158,6.9,3034,Fabricated City,Fabricated City,126.0,"Action,Crime",Fabricated City,CJ,105000.0,2017
tt6452574,7.9,40473,Sanju,Sanju,155.0,"Biography,Drama",Sanju,FIP,7900000.0,2018
tt1067583,6.9,105812,Water for Elephants,Water for Elephants,120.0,"Drama,Romance",Water for Elephants,Fox,58700000.0,2011
tt1074638,7.8,592221,Skyfall,Skyfall,143.0,"Action,Adventure,Thriller",Skyfall,Sony,304400000.0,2012
tt1078897,6.7,49,Hysteria,Hysteria,91.0,"Horror,Thriller",Hysteria,SPC,1800000.0,2012
tt1211837,7.5,514510,Doctor Strange,Doctor Strange,115.0,"Action,Adventure,Fantasy",Doctor Strange,BV,232600000.0,2016
tt1222815,7.2,5539,Chimpanzee,Chimpanzee,78.0,Documentary,Chimpanzee,BV,29000000.0,2012
tt1243957,6.0,206714,The Tourist,The Tourist,103.0,"Action,Adventure,Thriller",The Tourist,Sony,67600000.0,2010
tt1276419,7.6,40993,A Royal Affair,En kongelig affære,137.0,"Biography,Drama,History",A Royal Affair,Magn.,1500000.0,2012
tt1292566,6.1,74329,How to Be Single,How to Be Single,110.0,"Comedy,Drama,Romance",How to Be Single,WB (NL),46800000.0,2016
tt1306980,7.7,300475,50/50,50/50,100.0,"Comedy,Drama,Romance",50/50,Sum.,35000000.0,2011
tt1316540,7.8,13459,The Turin Horse,A torinói ló,155.0,Drama,The Turin Horse,CGld,56400.0,2012
tt1318514,7.6,473020,Rise of the Planet of the Apes,Rise of the Planet of the Apes,105.0,"Action,Drama,Sci-Fi",Rise of the Planet of the Apes,Fox,176800000.0,2011
tt1327194,6.5,94359,The Lucky One,The Lucky One,101.0,"Drama,Romance",The Lucky One,WB,60500000.0,2012
tt1341188,5.4,41072,How Do You Know,How Do You Know,121.0,"Comedy,Drama,Romance",How Do You Know,Sony,30200000.0,2010
tt1399103,6.2,366409,Transformers: Dark of the Moon,Transformers: Dark of the Moon,154.0,"Action,Adventure,Sci-Fi",Transformers: Dark of the Moon,P/DW,352400000.0,2011
tt1411697,6.5,432800,The Hangover Part II,The Hangover Part II,102.0,"Comedy,Mystery",The Hangover Part II,WB,254500000.0,2011
tt1455151,7.2,6329,My Afternoons with Margueritte,La tête en friche,82.0,"Comedy,Drama",My Afternoons with Margueritte,Cohen,667000.0,2011
tt1456661,6.3,9202,Legend of the Fist: The Return of Chen Zhen,Jing wu feng yun: Chen Zhen,106.0,"Action,Drama,History",Legend of the Fist: The Return of Chen Zhen,Vari.,50400.0,2011
tt1504319,5.5,1552,Road to Nowhere,Road to Nowhere,121.0,"Romance,Thriller",Road to Nowhere,Mont.,40300.0,2011
tt1521197,6.9,37932,Anonymous,Anonymous,130.0,"Drama,Thriller",Anonymous,Sony,4500000.0,2011
tt1583421,5.8,165536,G.I. Joe: Retaliation,G.I. Joe: Retaliation,110.0,"Action,Adventure,Sci-Fi",G.I. Joe: Retaliation,Par.,122500000.0,2013
tt1585558,6.7,740,Bodyguard,Bodyguard,152.0,Comedy,Bodyguard,Relbig.,1800000.0,2011
tt1590024,7.2,5737,"If I Want to Whistle, I Whistle","Eu cand vreau sa fluier, fluier",94.0,Drama,"If I Want to Whistle, I Whistle",FM,12100.0,2011
tt1592525,6.1,89554,Lockout,Lockout,95.0,"Action,Sci-Fi,Thriller",Lockout,FD,14300000.0,2012
tt1616203,6.0,436,One Day,You yi tian,93.0,"Drama,Romance,Sci-Fi",One Day,Focus,13800000.0,2011
tt1658801,6.5,10534,Freeheld,Freeheld,103.0,"Biography,Drama,Romance",Freeheld,LGF,573000.0,2015
tt1666555,7.0,25,Anchor Baby,Anchor Baby,95.0,"Drama,Thriller",Anchor Baby,AGF,15800.0,2011
tt1683519,7.0,283,Wagner & Me,Wagner & Me,89.0,"Biography,Documentary,History",Wagner & Me,FRun,37700.0,2012
tt1708532,4.8,13579,Ready,Ready,145.0,"Action,Comedy",Ready,Eros,955000.0,2011
tt1713561,7.7,6,Upside Down,Upside Down,91.0,Drama,Upside Down,MNE,105000.0,2013
tt1723121,7.0,371759,We're the Millers,We're the Millers,110.0,"Comedy,Crime",We're the Millers,WB (NL),150400000.0,2013
tt1745686,6.8,5484,The Wall,Die Wand,108.0,"Drama,Fantasy,Mystery",The Wall,RAtt.,1800000.0,2017
tt3605418,4.9,68328,Knock Knock,Knock Knock,99.0,"Drama,Thriller",Knock Knock,LGP,36300.0,2015
tt3702652,5.3,15813,The Other Side of the Door,The Other Side of the Door,96.0,Horror,The Other Side of the Door,Fox,3000000.0,2016
tt3721954,7.6,11427,Maudie,Maudie,115.0,"Biography,Drama,Romance",Maudie,SPC,6200000.0,2017
tt3746918,1.7,70,The Losers,The Losers,112.0,Drama,The Losers,WB,23600000.0,2010
tt3747268,3.1,91,Elena,Elena,91.0,"Comedy,Romance",Elena,Zeit.,233000.0,2012
tt3843072,6.6,18,Mama,Mama,110.0,Drama,Mama,Uni.,71600000.0,2013
tt3877674,6.7,9172,Men & Chicken,Mænd & høns,104.0,"Comedy,Drama,Mystery",Men & Chicken,Drft.,30200.0,2016
tt3958034,6.6,43,Don't Breathe,Don't Breathe,86.0,Documentary,Don't Breathe,SGem,89200000.0,2016
tt4120210,5.9,1714,Valley of Love,Valley of Love,91.0,Drama,Valley of Love,Strand,28600.0,2016
tt4183692,6.5,6070,Woodlawn,Woodlawn,123.0,"Drama,Sport",Woodlawn,PFR,14400000.0,2015
tt4299406,4.5,161,Last Night,A Noite da Virada,90.0,Comedy,Last Night,Trib.,99000.0,2011
tt4331970,7.2,4576,Being 17,Quand on a 17 ans,116.0,"Drama,Romance",Being 17,Strand,52700.0,2016
tt4354930,5.8,25,Creed,Creed,80.0,"Crime,Drama",Creed,WB (NL),109800000.0,2015
tt4481414,7.6,82426,Gifted,Gifted,101.0,Drama,Gifted,FoxS,24800000.0,2017
tt4505170,6.4,393,Detective K: Secret of the Lost Island,Joseon Myungtamjung: Nobui Ddal,124.0,"Action,Adventure,Comedy",Detective K: Secret of the Lost Island,CJ,185000.0,2015
tt4572856,5.6,140,Let's Get Married,Zan men jie hun ba,127.0,"Comedy,Romance",Let's Get Married,CL,463000.0,2015
tt4685968,3.6,282,Lion,Lion,143.0,"Action,Drama,Romance",Lion,Wein.,51700000.0,2016
tt4686844,7.2,63156,The Death of Stalin,The Death of Stalin,107.0,"Comedy,Drama,History",The Death of Stalin,IFC,8000000.0,2018
tt4696222,6.6,870,Northern Limit Line,Yeonpyeong haejeon,130.0,"Drama,War",Northern Limit Line,WGUSA,338000.0,2015
tt4819560,6.7,1918,Saving Mr. Wu,Jie jiu Wu xian sheng,105.0,"Action,Crime,Drama",Saving Mr. Wu,UEP,92700.0,2015
tt5023260,6.6,6255,The Last Word,The Last Word,108.0,"Comedy,Drama",The Last Word,BST,1800000.0,2017
tt5049302,6.4,1303,The Priests,Geomeun sajedeul,103.0,"Mystery,Thriller",The Priests,CJ,185000.0,2015
tt5304464,6.7,10261,Happy End,Happy End,107.0,Drama,Happy End,SPC,302000.0,2017
tt5360952,5.1,15326,The Hurricane Heist,The Hurricane Heist,103.0,"Action,Adventure,Crime",The Hurricane Heist,ENTMP,6100000.0,2018
